row_id,microbusiness_density
17069_2022-03-01,1.7669961
17069_2022-04-01,1.7669961
17069_2022-05-01,1.5573525
17069_2022-06-01,1.5573525
17069_2022-07-01,1.5873016
17069_2022-08-01,1.5873016
17069_2022-09-01,1.5573525
17069_2022-10-01,1.4974543
17071_2019-08-01,0.6943208
17071_2019-09-01,0.729927
17071_2019-10-01,0.71212393
17071_2019-11-01,0.67651772
17071_2019-12-01,0.65871459
17071_2020-01-01,0.65906662
17071_2020-02-01,0.65906662
17071_2020-03-01,0.65906662
17071_2020-04-01,0.64125401
17071_2020-05-01,0.64125401
17071_2020-06-01,0.60562879
17071_2020-07-01,0.60562879
17071_2020-08-01,0.6234414
17071_2020-09-01,0.64125401
17071_2020-10-01,0.64125401
17071_2020-11-01,0.64125401
17071_2020-12-01,0.64125401
17071_2021-01-01,0.66654658
17071_2021-02-01,0.5764727
17071_2021-03-01,0.5764727
17071_2021-04-01,0.5764727
17071_2021-05-01,0.5764727
17071_2021-06-01,0.5764727
17071_2021-07-01,0.55845791
17071_2021-08-01,0.59448749
17071_2021-09-01,0.61250228
17071_2021-10-01,0.63051701
17071_2021-11-01,0.66654658
17071_2021-12-01,0.68456131
17071_2022-01-01,0.69065791
17071_2022-02-01,0.69065791
17071_2022-03-01,0.67248273
17071_2022-04-01,0.69065791
17071_2022-05-01,0.6361323
17071_2022-06-01,0.6361323
17071_2022-07-01,0.65430754
17071_2022-08-01,0.65430754
17071_2022-09-01,0.61795712
17071_2022-10-01,0.59978187
17073_2019-08-01,2.0329542
17073_2019-09-01,1.9678788
17073_2019-10-01,2.009527
17073_2019-11-01,1.9965119
17073_2019-12-01,1.9965119
17073_2020-01-01,2.0078228
17073_2020-02-01,2.0104303
17073_2020-03-01,2.0443285
17073_2020-04-01,2.0573664
17073_2020-05-01,2.0495436
17073_2020-06-01,2.0730116
17073_2020-07-01,2.0625815
17073_2020-08-01,2.0860496
17073_2020-09-01,2.083442
17073_2020-10-01,2.0912647
17073_2020-11-01,2.0756192
17073_2020-12-01,2.0782268
17073_2021-01-01,2.0732026
17073_2021-02-01,2.0183008
17073_2021-03-01,2.0418301
17073_2021-04-01,2.0418301
17073_2021-05-01,1.9973856
17073_2021-06-01,2.0078433
17073_2021-07-01,2.0156863
17073_2021-08-01,2.0156863
17073_2021-09-01,2.0104575
17073_2021-10-01,1.9895425
17073_2021-11-01,2.0
17073_2021-12-01,2.0235295
17073_2022-01-01,2.0283389
17073_2022-02-01,2.0230911
17073_2022-03-01,2.0414588
17073_2022-04-01,2.0309629
17073_2022-05-01,2.033587
17073_2022-06-01,2.0624509
17073_2022-07-01,2.1228025
17073_2022-08-01,2.1464183
17073_2022-09-01,2.1569142
17073_2022-10-01,2.1569142
17075_2019-08-01,1.6233034
17075_2019-09-01,45.064705
17075_2019-10-01,44.577717
17075_2019-11-01,42.205891
17075_2019-12-01,40.907246
17075_2020-01-01,40.169075
17075_2020-02-01,7.2447958
17075_2020-03-01,38.05563
17075_2020-04-01,35.678574
17075_2020-05-01,32.551586
17075_2020-06-01,27.652031
17075_2020-07-01,21.648031
17075_2020-08-01,18.1938
17075_2020-09-01,15.507681
17075_2020-10-01,12.130715
17075_2020-11-01,10.635397
17075_2020-12-01,9.2264338
17075_2021-01-01,6.8307266
17075_2021-02-01,4.6320148
17075_2021-03-01,1.4213431
17075_2021-04-01,1.398344
17075_2021-05-01,1.5593376
17075_2021-06-01,1.5685372
17075_2021-07-01,1.5685372
17075_2021-08-01,1.5823367
17075_2021-09-01,1.573137
17075_2021-10-01,1.5961362
17075_2021-11-01,1.5915363
17075_2021-12-01,1.600736
17075_2022-01-01,1.6198854
17075_2022-02-01,1.6245403
17075_2022-03-01,1.6291952
17075_2022-04-01,1.6524694
17075_2022-05-01,1.661779
17075_2022-06-01,1.4895499
17075_2022-07-01,1.5314435
17075_2022-08-01,1.5035144
17075_2022-09-01,1.5035144
17075_2022-10-01,1.4988595
17077_2019-08-01,4.541604
17077_2019-09-01,4.4651527
17077_2019-10-01,4.4465566
17077_2019-11-01,4.4527555
17077_2019-12-01,4.4238281
17077_2020-01-01,4.4675474
17077_2020-02-01,4.4571095
17077_2020-03-01,4.4153566
17077_2020-04-01,4.4779859
17077_2020-05-01,4.331851
17077_2020-06-01,4.3610783
17077_2020-07-01,4.4529343
17077_2020-08-01,4.4550219
17077_2020-09-01,4.4487591
17077_2020-10-01,4.4675474
17077_2020-11-01,4.5093002
17077_2020-12-01,4.5364399
17077_2021-01-01,4.593184
17077_2021-02-01,4.1790791
17077_2021-03-01,4.2509136
17077_2021-04-01,4.2530265
17077_2021-05-01,4.2297859
17077_2021-06-01,4.2361245
17077_2021-07-01,4.2826056
17077_2021-08-01,4.3311996
17077_2021-09-01,4.3290868
17077_2021-10-01,4.3438759
17077_2021-11-01,4.3544402
17077_2021-12-01,4.3565526
17077_2022-01-01,4.3679485
17077_2022-02-01,4.3444877
17077_2022-03-01,4.3444877
17077_2022-04-01,4.3039646
17077_2022-05-01,4.2826371
17077_2022-06-01,4.2869024
17077_2022-07-01,4.3700814
17077_2022-08-01,4.3295584
17077_2022-09-01,4.3124962
17077_2022-10-01,4.2975664
17079_2019-08-01,1.4541996
17079_2019-09-01,1.4813808
17079_2019-10-01,1.4677901
17079_2019-11-01,1.4949715
17079_2019-12-01,1.5221528
17079_2020-01-01,1.5424165
17079_2020-02-01,1.5018265
17079_2020-03-01,1.5830064
17079_2020-04-01,1.5559465
17079_2020-05-01,1.5559465
17079_2020-06-01,1.5288864
17079_2020-07-01,1.5424165
17079_2020-08-01,1.5288864
17079_2020-09-01,1.5288864
17079_2020-10-01,1.5288864
17079_2020-11-01,1.5153565
17079_2020-12-01,1.4882966
17079_2021-01-01,1.4522258
17079_2021-02-01,1.3572204
17079_2021-03-01,1.3572204
17079_2021-04-01,1.3707926
17079_2021-05-01,1.3707926
17079_2021-06-01,1.3572204
17079_2021-07-01,1.3707926
17079_2021-08-01,1.3843648
17079_2021-09-01,1.3707926
17079_2021-10-01,1.3707926
17079_2021-11-01,1.3436482
17079_2021-12-01,1.330076
17079_2022-01-01,1.3279133
17079_2022-02-01,1.3414634
17079_2022-03-01,1.3685637
17079_2022-04-01,1.3414634
17079_2022-05-01,1.3550136
17079_2022-06-01,1.3550136
17079_2022-07-01,1.3685637
17079_2022-08-01,1.3414634
17079_2022-09-01,1.3279133
17079_2022-10-01,1.3414634
17081_2019-08-01,2.1643863
17081_2019-09-01,2.2011843
17081_2019-10-01,2.2279463
17081_2019-11-01,2.261399
17081_2019-12-01,2.27478
17081_2020-01-01,2.2877905
17081_2020-02-01,2.3214345
17081_2020-03-01,2.2810619
17081_2020-04-01,2.3214345
17081_2020-05-01,2.3214345
17081_2020-06-01,2.3046126
17081_2020-07-01,2.2205026
17081_2020-08-01,2.2978837
17081_2020-09-01,2.2776973
17081_2020-10-01,2.2676041
17081_2020-11-01,2.2474179
17081_2020-12-01,2.2238669
17081_2021-01-01,2.2475712
17081_2021-02-01,2.193413
17081_2021-03-01,2.1866431
17081_2021-04-01,2.1900282
17081_2021-05-01,2.1764884
17081_2021-06-01,2.1697187
17081_2021-07-01,2.1460245
17081_2021-08-01,2.125715
17081_2021-09-01,2.1392546
17081_2021-10-01,2.1527941
17081_2021-11-01,2.1561792
17081_2021-12-01,2.1832583
17081_2022-01-01,2.2250195
17081_2022-02-01,2.2182152
17081_2022-03-01,2.2692478
17081_2022-04-01,2.2454326
17081_2022-05-01,2.2624435
17081_2022-06-01,2.2420304
17081_2022-07-01,2.3134761
17081_2022-08-01,2.3134761
17081_2022-09-01,2.3270848
17081_2022-10-01,2.3304868
17083_2019-08-01,1.5950148
17083_2019-09-01,1.646467
17083_2019-10-01,1.6521839
17083_2019-11-01,1.6407501
17083_2019-12-01,1.6235994
17083_2020-01-01,1.6343617
17083_2020-02-01,1.6171579
17083_2020-03-01,1.5827503
17083_2020-04-01,1.5999541
17083_2020-05-01,1.6974424
17083_2020-06-01,1.7375846
17083_2020-07-01,1.73185
17083_2020-08-01,1.7203808
17083_2020-09-01,1.73185
17083_2020-10-01,1.7146462
17083_2020-11-01,1.6917077
17083_2020-12-01,1.703177
17083_2021-01-01,1.5880322
17083_2021-02-01,1.5477561
17083_2021-03-01,1.5477561
17083_2021-04-01,1.5189873
17083_2021-05-01,1.5017262
17083_2021-06-01,1.4844649
17083_2021-07-01,1.5017262
17083_2021-08-01,1.4844649
17083_2021-09-01,1.4729574
17083_2021-10-01,1.4672037
17083_2021-11-01,1.4787111
17083_2021-12-01,1.4672037
17083_2022-01-01,1.4744846
17083_2022-02-01,1.4860039
17083_2022-03-01,1.4744846
17083_2022-04-01,1.4860039
17083_2022-05-01,1.4744846
17083_2022-06-01,1.4802442
17083_2022-07-01,1.4975233
17083_2022-08-01,1.4629651
17083_2022-09-01,1.4399263
17083_2022-10-01,1.445686
17085_2019-08-01,5.1218553
17085_2019-09-01,5.0543141
17085_2019-10-01,5.0993414
17085_2019-11-01,5.2456803
17085_2019-12-01,5.2625656
17085_2020-01-01,5.3198729
17085_2020-02-01,5.1383848
17085_2020-03-01,5.1780853
17085_2020-04-01,5.2404718
17085_2020-05-01,5.3028584
17085_2020-06-01,5.2971869
17085_2020-07-01,5.3312159
17085_2020-08-01,5.2631578
17085_2020-09-01,5.2574863
17085_2020-10-01,5.1440563
17085_2020-11-01,5.0816698
17085_2020-12-01,5.0136118
17085_2021-01-01,4.9307065
17085_2021-02-01,4.6901846
17085_2021-03-01,4.678731
17085_2021-04-01,4.678731
17085_2021-05-01,4.6500974
17085_2021-06-01,4.6500974
17085_2021-07-01,4.6386437
17085_2021-08-01,4.6730042
17085_2021-09-01,4.6386437
17085_2021-10-01,4.5928302
17085_2021-11-01,4.6386437
17085_2021-12-01,4.6558242
17085_2022-01-01,4.676342
17085_2022-02-01,4.6475468
17085_2022-03-01,4.6302695
17085_2022-04-01,4.584197
17085_2022-05-01,4.561161
17085_2022-06-01,4.561161
17085_2022-07-01,4.595715
17085_2022-08-01,4.5323658
17085_2022-09-01,4.538125
17085_2022-10-01,4.5150886
17087_2019-08-01,1.1265739
17087_2019-09-01,1.211777
17087_2019-10-01,1.183376
17087_2019-11-01,1.240178
17087_2019-12-01,1.20231
17087_2020-01-01,1.2362504
17087_2020-02-01,1.2167819
17087_2020-03-01,1.2167819
17087_2020-04-01,1.2265161
17087_2020-05-01,1.2362504
17087_2020-06-01,1.2362504
17087_2020-07-01,1.2459847
17087_2020-08-01,1.2459847
17087_2020-09-01,1.2557188
17087_2020-10-01,1.2751874
17087_2020-11-01,1.2557188
17087_2020-12-01,1.2459847
17087_2021-01-01,1.2316716
17087_2021-02-01,1.2121212
17087_2021-03-01,1.2218964
17087_2021-04-01,1.1925709
17087_2021-05-01,1.1925709
17087_2021-06-01,1.1827956
17087_2021-07-01,1.1827956
17087_2021-08-01,1.1534702
17087_2021-09-01,1.1339198
17087_2021-10-01,1.1339198
17087_2021-11-01,1.1339198
17087_2021-12-01,1.1143695
17087_2022-01-01,1.1244822
17087_2022-02-01,1.134346
17087_2022-03-01,1.134346
17087_2022-04-01,1.1146183
17087_2022-05-01,1.1047544
17087_2022-06-01,1.1244822
17087_2022-07-01,1.2231209
17087_2022-08-01,1.2231209
17087_2022-09-01,1.2428486
17087_2022-10-01,1.2132571
17089_2019-08-01,6.3800116
17089_2019-09-01,6.2616963
17089_2019-10-01,6.3160853
17089_2019-11-01,6.3591323
17089_2019-12-01,6.3349023
17089_2020-01-01,6.2787976
17089_2020-02-01,6.1862364
17089_2020-03-01,6.1568317
17089_2020-04-01,6.254251
17089_2020-05-01,6.2401876
17089_2020-06-01,6.2263803
17089_2020-07-01,6.2394209
17089_2020-08-01,6.2764964
17089_2020-09-01,6.186748
17089_2020-10-01,6.162457
17089_2020-11-01,6.1430244
17089_2020-12-01,6.114387
17089_2021-01-01,6.0572653
17089_2021-02-01,5.7841983
17089_2021-03-01,5.7961369
17089_2021-04-01,5.795629
17089_2021-05-01,5.7709894
17089_2021-06-01,5.7618446
17089_2021-07-01,5.7755618
17089_2021-08-01,5.7847061
17089_2021-09-01,5.7692113
17089_2021-10-01,5.7816582
17089_2021-11-01,5.8332233
17089_2021-12-01,5.841352
17089_2022-01-01,5.8068228
17089_2022-02-01,5.796977
17089_2022-03-01,5.7939477
17089_2022-04-01,5.7878885
17089_2022-05-01,5.7613802
17089_2022-06-01,5.7858686
17089_2022-07-01,5.8573151
17089_2022-08-01,5.8285346
17089_2022-09-01,5.8563051
17089_2022-10-01,5.87322
17091_2019-08-01,2.9826329
17091_2019-09-01,2.9494398
17091_2019-10-01,2.9518108
17091_2019-11-01,2.9648509
17091_2019-12-01,2.9660363
17091_2020-01-01,2.9470518
17091_2020-02-01,2.851872
17091_2020-03-01,2.9223754
17091_2020-04-01,2.9564524
17091_2020-05-01,2.9388263
17091_2020-06-01,2.91415
17091_2020-07-01,2.9411764
17091_2020-08-01,2.9435265
17091_2020-09-01,2.9247255
17091_2020-10-01,2.9035745
17091_2020-11-01,2.8800733
17091_2020-12-01,2.8459966
17091_2021-01-01,2.791091
17091_2021-02-01,2.8956394
17091_2021-03-01,2.9144347
17091_2021-04-01,2.9308805
17091_2021-05-01,2.9073865
17091_2021-06-01,2.9144347
17091_2021-07-01,2.9144347
17091_2021-08-01,2.964947
17091_2021-09-01,2.9696457
17091_2021-10-01,2.9778686
17091_2021-11-01,2.9802179
17091_2021-12-01,2.9966638
17091_2022-01-01,3.0013676
17091_2022-02-01,3.004904
17091_2022-03-01,3.0214081
17091_2022-04-01,3.0473428
17091_2022-05-01,3.0237658
17091_2022-06-01,3.0131559
17091_2022-07-01,3.0497005
17091_2022-08-01,3.0390909
17091_2022-09-01,3.0355544
17091_2022-10-01,3.0555949
17093_2019-08-01,5.7968173
17093_2019-09-01,5.8440957
17093_2019-10-01,5.8267989
17093_2019-11-01,5.8660054
17093_2019-12-01,5.8256459
17093_2020-01-01,5.7326355
17093_2020-02-01,5.606905
17093_2020-03-01,5.606905
17093_2020-04-01,5.6420188
17093_2020-05-01,5.6454172
17093_2020-06-01,5.6816635
17093_2020-07-01,5.7428298
17093_2020-08-01,5.758688
17093_2020-09-01,5.7892709
17093_2020-10-01,5.7677493
17093_2020-11-01,5.7394319
17093_2020-12-01,5.704318
17093_2021-01-01,5.5747538
17093_2021-02-01,5.5747538
17093_2021-03-01,5.6304898
17093_2021-04-01,5.6828823
17093_2021-05-01,5.6249166
17093_2021-06-01,5.5836716
17093_2021-07-01,5.6159987
17093_2021-08-01,5.6394076
17093_2021-09-01,5.6260309
17093_2021-10-01,5.6204576
17093_2021-11-01,5.662817
17093_2021-12-01,5.6750793
17093_2022-01-01,5.5651164
17093_2022-02-01,5.5826545
17093_2022-03-01,5.6045775
17093_2022-04-01,5.6221156
17093_2022-05-01,5.4993477
17093_2022-06-01,5.5837507
17093_2022-07-01,5.6517115
17093_2022-08-01,5.6473269
17093_2022-09-01,5.678019
17093_2022-10-01,5.6725383
17095_2019-08-01,2.7021127
17095_2019-09-01,2.6730056
17095_2019-10-01,2.5759819
17095_2019-11-01,2.634196
17095_2019-12-01,2.6196425
17095_2020-01-01,2.6281722
17095_2020-02-01,2.5353558
17095_2020-03-01,2.5109303
17095_2020-04-01,2.7771671
17095_2020-05-01,2.5988617
17095_2020-06-01,2.5744364
17095_2020-07-01,2.4156713
17095_2020-08-01,2.4840624
17095_2020-09-01,2.4742923
17095_2020-10-01,2.4303265
17095_2020-11-01,2.4107862
17095_2020-12-01,2.401016
17095_2021-01-01,2.4088655
17095_2021-02-01,2.2928648
17095_2021-03-01,2.3372905
17095_2021-04-01,2.3298862
17095_2021-05-01,2.2953329
17095_2021-06-01,2.3002691
17095_2021-07-01,2.2903967
17095_2021-08-01,2.3126094
17095_2021-09-01,2.3348224
17095_2021-10-01,2.3644397
17095_2021-11-01,2.3397586
17095_2021-12-01,2.3446949
17095_2022-01-01,2.3578086
17095_2022-02-01,2.3503315
17095_2022-03-01,2.3652859
17095_2022-04-01,2.3777478
17095_2022-05-01,2.3802402
17095_2022-06-01,2.3902099
17095_2022-07-01,2.4051642
17095_2022-08-01,2.4051642
17095_2022-09-01,2.397687
17095_2022-10-01,2.4026718
17097_2019-08-01,9.7119865
17097_2019-09-01,9.7817068
17097_2019-10-01,9.6320353
17097_2019-11-01,9.7832222
17097_2019-12-01,9.7614346
17097_2020-01-01,9.6560516
17097_2020-02-01,9.5268583
17097_2020-03-01,9.5591564
17097_2020-04-01,9.658885
17097_2020-05-01,9.7006273
17097_2020-06-01,9.7599354
17097_2020-07-01,9.8551302
17097_2020-08-01,9.9129267
17097_2020-09-01,9.9261484
17097_2020-10-01,9.9019718
17097_2020-11-01,9.9176493
17097_2020-12-01,9.9692125
17097_2021-01-01,10.32897
17097_2021-02-01,9.7266226
17097_2021-03-01,9.7971983
17097_2021-04-01,9.8600368
17097_2021-05-01,9.8243723
17097_2021-06-01,9.8187113
17097_2021-07-01,9.7711573
17097_2021-08-01,9.8966465
17097_2021-09-01,9.9157057
17097_2021-10-01,9.9066477
17097_2021-11-01,10.024965
17097_2021-12-01,10.048553
17097_2022-01-01,10.064433
17097_2022-02-01,10.065187
17097_2022-03-01,10.112504
17097_2022-04-01,10.120233
17097_2022-05-01,10.073859
17097_2022-06-01,10.152845
17097_2022-07-01,10.284803
17097_2022-08-01,10.258411
17097_2022-09-01,10.445415
17097_2022-10-01,10.475388
17099_2019-08-01,3.0234995
17099_2019-09-01,2.9935639
17099_2019-10-01,2.9855042
17099_2019-11-01,2.9613254
17099_2019-12-01,3.1754804
17099_2020-01-01,3.1991756
17099_2020-02-01,3.1470718
17099_2020-03-01,3.2026491
17099_2020-04-01,3.2200172
17099_2020-05-01,3.2200172
17099_2020-06-01,3.2177014
17099_2020-07-01,3.22928
17099_2020-08-01,3.2420166
17099_2020-09-01,3.0104439
17099_2020-10-01,2.9988654
17099_2020-11-01,3.0116017
17099_2020-12-01,3.0081282
17099_2021-01-01,3.0142751
17099_2021-02-01,2.9084907
17099_2021-03-01,2.9875383
17099_2021-04-01,3.0363619
17099_2021-05-01,3.0084627
17099_2021-06-01,3.0200875
17099_2021-07-01,3.0282247
17099_2021-08-01,3.2630429
17099_2021-09-01,3.2363062
17099_2021-10-01,3.2676928
17099_2021-11-01,3.2897797
17099_2021-12-01,3.3200037
17099_2022-01-01,3.3465326
17099_2022-02-01,3.3453646
17099_2022-03-01,3.3640537
17099_2022-04-01,3.3605494
17099_2022-05-01,3.3336837
17099_2022-06-01,3.3605494
17099_2022-07-01,3.4049363
17099_2022-08-01,3.400264
17099_2022-09-01,3.4399786
17099_2022-10-01,3.4376423
17101_2019-08-01,1.0584791
17101_2019-09-01,1.073493
17101_2019-10-01,1.073493
17101_2019-11-01,1.0434653
17101_2019-12-01,1.0509721
17101_2020-01-01,1.0961214
17101_2020-02-01,1.1037866
17101_2020-03-01,1.0731258
17101_2020-04-01,1.0731258
17101_2020-05-01,1.0577955
17101_2020-06-01,1.0577955
17101_2020-07-01,1.0424651
17101_2020-08-01,1.0577955
17101_2020-09-01,1.0501304
17101_2020-10-01,1.0731258
17101_2020-11-01,1.0654607
17101_2020-12-01,1.0501304
17101_2021-01-01,1.0046427
17101_2021-02-01,0.92092246
17101_2021-03-01,0.89808965
17101_2021-04-01,0.91331154
17101_2021-05-01,0.93614429
17101_2021-06-01,0.93614429
17101_2021-07-01,0.93614429
17101_2021-08-01,0.93614429
17101_2021-09-01,0.93614429
17101_2021-10-01,0.92092246
17101_2021-11-01,0.94375521
17101_2021-12-01,0.94375521
17101_2022-01-01,0.97314131
17101_2022-02-01,0.97314131
17101_2022-03-01,0.98092645
17101_2022-04-01,0.95757103
17101_2022-05-01,0.97314131
17101_2022-06-01,0.97314131
17101_2022-07-01,0.98871154
17101_2022-08-01,0.98871154
17101_2022-09-01,0.94200081
17101_2022-10-01,0.94200081
17103_2019-08-01,2.5242507
17103_2019-09-01,2.5530994
17103_2019-10-01,2.5422812
17103_2019-11-01,2.6288269
17103_2019-12-01,2.6540694
17103_2020-01-01,2.6355748
17103_2020-02-01,2.5958061
17103_2020-03-01,2.5741143
17103_2020-04-01,2.6030369
17103_2020-05-01,2.6608822
17103_2020-06-01,2.6391902
17103_2020-07-01,2.6102676
17103_2020-08-01,2.6681128
17103_2020-09-01,2.6391902
17103_2020-10-01,2.6283443
17103_2020-11-01,2.6247289
17103_2020-12-01,2.6174982
17103_2021-01-01,2.5782354
17103_2021-02-01,2.4549444
17103_2021-03-01,2.451318
17103_2021-04-01,2.4404395
17103_2021-05-01,2.4041774
17103_2021-06-01,2.4186823
17103_2021-07-01,2.3860464
17103_2021-08-01,2.396925
17103_2021-09-01,2.396925
17103_2021-10-01,2.4440658
17103_2021-11-01,2.4404395
17103_2021-12-01,2.4259346
17103_2022-01-01,2.4091125
17103_2022-02-01,2.401834
17103_2022-03-01,2.4200299
17103_2022-04-01,2.4891737
17103_2022-05-01,2.4527822
17103_2022-06-01,2.4527822
17103_2022-07-01,2.4527822
17103_2022-08-01,2.474617
17103_2022-09-01,2.4564214
17103_2022-10-01,2.4564214
17105_2019-08-01,2.3325338
17105_2019-09-01,2.2664859
17105_2019-10-01,2.2664859
17105_2019-11-01,2.4090104
17105_2019-12-01,2.4124866
17105_2020-01-01,2.4224977
17105_2020-02-01,2.359302
17105_2020-03-01,2.7244322
17105_2020-04-01,2.7314539
17105_2020-05-01,2.7419865
17105_2020-06-01,2.780606
17105_2020-07-01,2.7911386
17105_2020-08-01,2.8332689
17105_2020-09-01,2.8157146
17105_2020-10-01,2.8016713
17105_2020-11-01,2.2329109
17105_2020-12-01,2.1942914
17105_2021-01-01,2.1889808
17105_2021-02-01,2.2208078
17105_2021-03-01,2.280925
17105_2021-04-01,2.2597072
17105_2021-05-01,2.256171
17105_2021-06-01,2.2455618
17105_2021-07-01,2.2208078
17105_2021-08-01,2.2526345
17105_2021-09-01,2.2667799
17105_2021-10-01,2.2844615
17105_2021-11-01,2.2773888
17105_2021-12-01,2.280925
17105_2022-01-01,2.3225944
17105_2022-02-01,2.3368654
17105_2022-03-01,2.3475685
17105_2022-04-01,2.3440008
17105_2022-05-01,2.3368654
17105_2022-06-01,2.3368654
17105_2022-07-01,2.3404331
17105_2022-08-01,2.3118913
17105_2022-09-01,2.2976203
17105_2022-10-01,2.2904849
17107_2019-08-01,1.519846
17107_2019-09-01,1.6580137
17107_2019-10-01,1.6245185
17107_2019-11-01,1.6370792
17107_2019-12-01,1.64964
17107_2020-01-01,1.6888021
17107_2020-02-01,1.6081809
17107_2020-03-01,1.5869648
17107_2020-04-01,1.6039377
17107_2020-05-01,1.6251538
17107_2020-06-01,1.6124241
17107_2020-07-01,1.5827216
17107_2020-08-01,1.5912081
17107_2020-09-01,1.5869648
17107_2020-10-01,1.5996945
17107_2020-11-01,1.5869648
17107_2020-12-01,1.5657487
17107_2021-01-01,1.5558215
17107_2021-02-01,1.4062233
17107_2021-03-01,1.4489657
17107_2021-04-01,1.3891263
17107_2021-05-01,1.3763037
17107_2021-06-01,1.3891263
17107_2021-07-01,1.3848522
17107_2021-08-01,1.401949
17107_2021-09-01,1.401949
17107_2021-10-01,1.4361429
17107_2021-11-01,1.4617883
17107_2021-12-01,1.4532399
17107_2022-01-01,1.4640849
17107_2022-02-01,1.4554979
17107_2022-03-01,1.4512043
17107_2022-04-01,1.4898459
17107_2022-05-01,1.4941393
17107_2022-06-01,1.4597913
17107_2022-07-01,1.4984329
17107_2022-08-01,1.4726719
17107_2022-09-01,1.4769653
17107_2022-10-01,1.4769653
17109_2019-08-01,1.9770795
17109_2019-09-01,1.9429265
17109_2019-10-01,1.9619005
17109_2019-11-01,1.9277474
17109_2019-12-01,1.9315422
17109_2020-01-01,1.9662703
17109_2020-02-01,1.935183
17109_2020-03-01,1.9662703
17109_2020-04-01,1.9235253
17109_2020-05-01,1.935183
17109_2020-06-01,1.9274112
17109_2020-07-01,1.9079816
17109_2020-08-01,1.9079816
17109_2020-09-01,1.9507266
17109_2020-10-01,1.9157535
17109_2020-11-01,1.9118676
17109_2020-12-01,1.8846662
17109_2021-01-01,1.8926196
17109_2021-02-01,1.6431739
17109_2021-03-01,1.6035794
17109_2021-04-01,1.6035794
17109_2021-05-01,1.6154577
17109_2021-06-01,1.6114982
17109_2021-07-01,1.6550523
17109_2021-08-01,1.6510928
17109_2021-09-01,1.635255
17109_2021-10-01,1.6312956
17109_2021-11-01,1.6471334
17109_2021-12-01,1.635255
17109_2022-01-01,1.5983655
17109_2022-02-01,2.2152786
17109_2022-03-01,2.3234386
17109_2022-04-01,2.3114209
17109_2022-05-01,2.3314505
17109_2022-06-01,2.3715098
17109_2022-07-01,2.3875337
17109_2022-08-01,2.3795216
17109_2022-09-01,2.3755157
17109_2022-10-01,2.4035573
